Total Objects,Memory Usage (MB)
5770,1118.88916015625
5771,1120.88916015625
5772,1122.88916015625
5773,1124.88916015625
5774,1125.89111328125
5775,1127.89111328125
5776,1129.89111328125
5777,1131.89111328125
5778,1132.88916015625
5779,1134.88916015625
5780,1136.88916015625
5781,1138.88916015625
5782,1139.89111328125
5783,1141.896987915039
5784,1143.904800415039
5785,1145.89111328125
5786,1146.88916015625
5787,1148.88916015625
5788,1150.88916015625
5789,1152.88916015625
5790,1153.89111328125
5791,1155.89111328125
5792,1157.89111328125
5793,1159.89111328125
5794,1160.88916015625
5795,1162.88916015625
5796,1164.88916015625
5797,1165.904800415039
5798,1119.6529998779297
5799,1121.64794921875
5800,1123.647964477539
5801,1124.64599609375
5802,1126.64599609375
5803,1128.64599609375
5804,1130.64599609375
5805,1131.64794921875
5806,1133.653823852539
5807,1135.64794921875
5808,1137.64794921875
5809,1138.64599609375
5810,1140.64599609375
5811,1142.64599609375
5812,1144.64599609375
5813,1145.64794921875
5814,1147.661636352539
5815,1149.64794921875
5816,1151.64794921875
5817,1152.64599609375
5818,1154.64599609375
5819,1156.64599609375
5820,1158.64599609375
5821,1159.64794921875
5822,1161.653823852539
5823,1163.661636352539
5824,1165.64794921875
5825,1166.64599609375
5826,1168.64599609375
5827,1170.64599609375
5828,1172.64599609375
5829,1125.1354217529297
5830,1127.13037109375
5831,1129.13037109375
5832,1131.13037109375
5833,1132.12841796875
5834,1134.12841796875
5835,1136.12841796875
5836,1137.144058227539
5837,1139.13037109375
5838,1141.13037109375
5839,1143.130386352539
5840,1144.12841796875
5841,1146.12841796875
5842,1148.12841796875
5843,1150.12841796875
5844,1151.13037109375
5845,1153.136245727539
5846,1155.13037109375
5847,1157.13037109375
5848,1158.12841796875
5849,1160.12841796875
5850,1162.12841796875
5851,1164.12841796875
5852,1165.13037109375
5853,1167.144058227539
5854,1169.13037109375
5855,1171.13037109375
5856,1172.12841796875
5857,1174.12841796875
5858,1176.12841796875
5859,1178.12841796875
5860,1130.7784881591797
5861,1132.7734375
5862,1134.787124633789
5863,1136.7734375
5864,1137.771484375
5865,1139.771484375
5866,1141.771484375
5867,1143.771484375
5868,1144.7734375
5869,1146.7734375
5870,1148.7734375
5871,1150.7734375
5872,1151.771484375
5873,1153.771484375
5874,1155.771484375
5875,1156.787124633789
5876,1158.7734375
5877,1160.7734375
5878,1162.773452758789
5879,1163.771484375
5880,1165.771484375
5881,1167.771484375
5882,1169.771484375
5883,1170.7734375
5884,1172.779312133789
5885,1174.7734375
5886,1176.7734375
5887,1177.771484375
5888,1179.771484375
5889,1181.771484375
5890,1183.771484375
5891,1136.1510467529297
5892,1138.14599609375
5893,1140.14599609375
5894,1142.14599609375
5895,1143.14404296875
5896,1145.14404296875
5897,1147.14404296875
5898,1149.14404296875
5899,1150.14599609375
5900,1152.151870727539
5901,1154.159683227539
5902,1156.14599609375
5903,1157.14404296875
5904,1159.14404296875
5905,1161.14404296875
5906,1163.14404296875
5907,1164.14599609375
5908,1166.14599609375
5909,1168.14599609375
5910,1170.14599609375
5911,1171.14404296875
5912,1173.14404296875
5913,1175.14404296875
5914,1176.159683227539
5915,1178.14599609375
5916,1180.14599609375
5917,1182.146011352539
5918,1183.14404296875
5919,1185.14404296875
5920,1187.14404296875
5921,1189.14404296875
5922,1141.8898162841797
5923,1143.884765625
5924,1145.884765625
5925,1147.884765625
5926,1148.8828125
5927,1150.8828125
5928,1152.8828125
5929,1154.8828125
5930,1155.884765625
5931,1139.900978088379
5932,1141.884765625
5933,1143.884765625
5934,1144.8828125
5935,1146.8828125
5936,1148.8828125
5937,1150.8828125
5938,1151.884765625
5939,1153.890640258789
5940,1155.898452758789
5941,1157.884765625
5942,1158.8828125
5943,1160.8828125
5944,1162.8828125
5945,1164.8828125
5946,1165.884765625
5947,1167.884765625
5948,1169.884765625
5949,1171.884765625
5950,1172.8828125
5951,1174.8828125
5952,1176.8828125
5953,1177.898452758789
5954,1179.884765625
5955,1181.884765625
5956,1183.884780883789
5957,1184.884765625
5958,1186.8828125
5959,1188.8828125
5960,1190.8828125
5961,1191.884765625
5962,1193.884765625
5963,1195.884765625
5964,1197.884765625
5965,1198.8828125
5966,1200.8828125
5967,1202.8828125
5968,1204.8828125
5969,1205.884765625
5970,1207.884765625
5971,1134.4265213012695
5972,1136.4189453125
5973,1137.4169921875
5974,1139.4169921875
5975,1141.4169921875
5976,1143.4169921875
5977,1144.4189453125
5978,1146.424819946289
5979,1148.432632446289
