Total Objects,Memory Usage (MB)
2797,641.89697265625
2798,643.9106597900391
2799,645.89697265625
2800,646.89501953125
2801,648.89501953125
2802,649.89697265625
2803,651.89697265625
2804,652.89501953125
2805,654.89501953125
2806,656.89501953125
2807,657.89697265625
2808,659.89697265625
2809,660.89501953125
2810,662.89501953125
2811,663.89697265625
2812,665.89697265625
2813,666.89501953125
2814,668.89501953125
2815,670.89501953125
2816,671.89697265625
2817,673.89697265625
2818,674.89501953125
2819,676.89501953125
2820,677.89697265625
2821,679.9106597900391
2822,681.89697265625
2823,682.89501953125
2824,684.89501953125
2825,685.89697265625
2826,687.89697265625
2827,688.89501953125
2828,690.89501953125
2829,692.89501953125
2830,693.89697265625
2831,695.89697265625
2832,696.89501953125
2833,698.89501953125
2834,699.89697265625
2835,701.89697265625
2836,702.89501953125
2837,704.89501953125
2838,706.89501953125
2839,707.89697265625
2840,626.8625564575195
2841,627.85302734375
2842,629.85302734375
2843,630.85498046875
2844,632.8686676025391
2845,634.85498046875
2846,635.85302734375
2847,637.85302734375
2848,638.85498046875
2849,640.85498046875
2850,641.85302734375
2851,643.85302734375
2852,645.85302734375
2853,646.85498046875
2854,648.85498046875
2855,649.85302734375
2856,651.85302734375
2857,652.85498046875
2858,654.85498046875
2859,655.85302734375
2860,657.85302734375
2861,659.85302734375
2862,660.85498046875
2863,662.85498046875
2864,663.85302734375
2865,665.85302734375
2866,666.85498046875
2867,668.8686676025391
2868,670.85498046875
2869,671.85302734375
2870,673.85302734375
2871,674.85498046875
2872,676.85498046875
2873,677.85302734375
2874,679.85302734375
2875,681.85302734375
2876,682.85498046875
2877,684.85498046875
2878,685.85302734375
2879,687.85302734375
2880,688.85498046875
2881,690.85498046875
2882,691.85302734375
2883,693.85302734375
2884,695.85302734375
2885,696.85498046875
2886,698.85498046875
2887,699.85302734375
2888,701.85302734375
2889,702.85498046875
2890,704.8686676025391
2891,706.85498046875
2892,707.85302734375
2893,709.85302734375
2894,710.85498046875
2895,636.5149002075195
2896,637.50537109375
2897,639.50537109375
2898,641.50537109375
2899,642.5131988525391
2900,644.50732421875
2901,645.50537109375
2902,647.50537109375
2903,648.50732421875
2904,650.50732421875
2905,651.50537109375
2906,653.50537109375
2907,655.50537109375
2908,656.50732421875
2909,658.50732421875
2910,659.50537109375
2911,661.50537109375
2912,662.50732421875
2913,664.5210113525391
2914,666.50732421875
2915,667.50537109375
2916,669.50537109375
2917,670.50732421875
2918,672.50732421875
2919,673.50537109375
2920,675.50537109375
2921,677.50537109375
2922,678.50732421875
2923,680.50732421875
2924,681.50537109375
2925,683.50537109375
2926,684.50732421875
2927,686.50732421875
2928,687.50537109375
2929,689.50537109375
2930,691.50537109375
2931,692.50732421875
2932,694.50732421875
2933,695.50537109375
2934,697.50537109375
2935,698.50732421875
2936,700.5210113525391
2937,702.50732421875
2938,703.50537109375
2939,705.50537109375
2940,706.50732421875
2941,708.50732421875
2942,709.50537109375
2943,711.50537109375
2944,713.50537109375
2945,643.8947830200195
2946,645.88720703125
2947,646.88525390625
2948,648.88525390625
2949,649.88720703125
2950,651.88720703125
2951,652.88525390625
2952,654.88525390625
2953,656.88525390625
2954,657.88720703125
2955,659.88720703125
2956,660.88525390625
2957,662.88525390625
2958,663.88720703125
2959,665.9008941650391
2960,667.88720703125
2961,668.88525390625
2962,670.88525390625
2963,671.88720703125
2964,673.88720703125
2965,674.88525390625
2966,676.88525390625
2967,678.88525390625
2968,679.88720703125
2969,681.88720703125
2970,682.88525390625
2971,684.88525390625
2972,685.88720703125
2973,687.88720703125
2974,688.88525390625
2975,690.88525390625
2976,692.88525390625
2977,693.88720703125
2978,695.88720703125
2979,696.88525390625
2980,698.88525390625
2981,699.88720703125
2982,701.9008941650391
2983,703.88720703125
2984,704.88525390625
2985,706.88525390625
2986,707.88720703125
2987,709.88720703125
2988,710.88525390625
2989,712.88525390625
2990,714.88525390625
2991,652.0573806762695
2992,654.0498046875
2993,655.0478515625
2994,657.0478515625
2995,658.0498046875
2996,660.0498046875
2997,661.0478515625
2998,663.0478515625
2999,665.0478515625
3000,666.0498046875
3001,668.0498046875
3002,669.0478515625
3003,671.0478515625
