Total Objects,Memory Usage (MB)
1675,460.56787109375
1676,462.568115234375
1677,464.56787109375
1678,466.58155822753906
1679,409.2115936279297
1680,411.20654296875
1681,413.20654296875
1682,415.20654296875
1683,417.22023010253906
1684,419.21241760253906
1685,421.20654296875
1686,423.21241760253906
1687,425.20654296875
1688,428.20458984375
1689,430.20458984375
1690,432.20458984375
1691,434.20458984375
1692,436.20458984375
1693,438.20458984375
1694,440.20458984375
1695,442.20458984375
1696,444.20458984375
1697,446.20458984375
1698,448.20458984375
1699,450.20458984375
1700,452.20458984375
1701,454.20458984375
1702,456.20458984375
1703,458.20458984375
1704,460.20458984375
1705,462.20458984375
1706,465.20654296875
1707,467.20654296875
1708,416.5457763671875
1709,418.5407257080078
1710,420.6103744506836
1711,422.5407257080078
1712,424.5407257080078
1713,426.5407257080078
1714,428.5407257080078
1715,430.5409622192383
1716,432.5407257080078
1717,434.5544128417969
1718,436.5407257080078
1719,438.5466003417969
1720,440.5407257080078
1721,442.5466003417969
1722,444.5407257080078
1723,447.5387725830078
1724,449.5387725830078
1725,451.5387725830078
1726,453.5387725830078
1727,455.5387725830078
1728,457.5387725830078
1729,459.5387725830078
1730,461.5387725830078
1731,463.5387725830078
1732,465.5387725830078
1733,467.5387725830078
1734,469.5387725830078
1735,422.87890625
1736,424.87890625
1737,426.87890625
1738,428.87890625
1739,430.87890625
1740,432.87890625
1741,435.880859375
1742,437.880859375
1743,439.880859375
1744,441.880859375
1745,443.880859375
1746,445.880859375
1747,447.880859375
1748,449.880859375
1749,451.89454650878906
1750,453.880859375
1751,455.880859375
1752,457.880859375
1753,459.880859375
1754,461.880859375
1755,463.880859375
1756,465.880859375
1757,467.88673400878906
1758,469.880859375
1759,429.3369140625
1760,431.33448791503906
1761,433.3346939086914
1762,435.3345031738281
1763,437.3344497680664
1764,439.3345031738281
1765,441.3369140625
1766,443.3348083496094
1767,445.3344955444336
1768,447.33445739746094
1769,449.3345031738281
1770,451.3345413208008
1771,453.33666229248047
1772,455.33448028564453
1773,457.33668518066406
1774,459.33446502685547
1775,461.33667755126953
1776,463.3346481323242
1777,466.33677673339844
1778,468.3366928100586
1779,470.3367156982422
1780,472.33689880371094
1781,433.71142578125
1782,435.70638275146484
1783,437.7063674926758
1784,439.70660400390625
1785,441.7063674926758
1786,443.7063674926758
1787,445.7063903808594
1788,447.70635986328125
1789,449.70635986328125
1790,451.7063751220703
1791,453.71224212646484
1792,455.7063751220703
1793,458.6244888305664
1794,460.62450408935547
1795,462.6308288574219
1796,464.62447357177734
1797,466.62459564208984
1798,468.62447357177734
1799,470.62447357177734
1800,472.6245346069336
1801,474.6244659423828
1802,438.9039306640625
1803,440.90367126464844
1804,442.9015426635742
1805,444.92286682128906
1806,446.9092102050781
1807,449.22328186035156
1808,451.22328186035156
1809,453.22328186035156
1810,455.22328186035156
1811,457.22328186035156
1812,459.22523498535156
1813,462.0633239746094
1814,464.0654830932617
1815,466.0633010864258
1816,468.06917572021484
1817,470.0633239746094
1818,472.0633544921875
1819,474.06333923339844
1820,442.0213928222656
1821,444.00518798828125
1822,446.00538635253906
1823,448.0051574707031
1824,450.0051574707031
1825,452.01890563964844
1826,454.0051574707031
1827,456.8093795776367
1828,458.8033218383789
1829,460.80332946777344
1830,462.8032760620117
1831,464.8091583251953
1832,466.8032684326172
1833,468.9264450073242
1834,470.8032760620117
1835,472.80338287353516
1836,474.8033142089844
1837,476.8191223144531
1838,447.69482421875
1839,449.69482421875
1840,451.69482421875
1841,453.69482421875
1842,455.69482421875
1843,457.69482421875
1844,459.69482421875
1845,462.41526794433594
1846,464.4152069091797
1847,466.4152374267578
1848,468.4152145385742
1849,470.4152069091797
1850,472.4152145385742
1851,474.41524505615234
1852,476.41519927978516
1853,450.32603454589844
1854,452.3234329223633
1855,454.3234405517578
1856,456.3234405517578
1857,458.96793365478516
1858,460.9642791748047
1859,462.9679260253906
1860,464.9699249267578
1861,466.9680404663086
1862,468.9620590209961
1863,470.9620590209961
1864,472.96207427978516
1865,474.96216583251953
1866,476.9620895385742
1867,478.96212005615234
1868,454.7289505004883
1869,456.718505859375
1870,458.7107391357422
1871,460.7109603881836
1872,462.71270751953125
1873,464.7166442871094
1874,466.7185363769531
1875,468.71080780029297
1876,470.71287536621094
1877,472.9129333496094
1878,474.9129333496094
1879,476.9129333496094
1880,455.8320846557617
1881,457.8295593261719
1882,459.8295593261719
1883,461.82967376708984
1884,463.8295669555664
1885,465.8295593261719
1886,467.82958984375
1887,469.82967376708984
1888,471.8295593261719
1889,473.82957458496094
1890,476.3884735107422
1891,478.38822174072266
1892,480.3890914916992
1893,459.5320739746094
1894,461.5374298095703
1895,463.5316925048828
1896,465.53538513183594
1897,467.5452194213867
1898,469.5296325683594
1899,472.0482940673828
1900,474.0482406616211
1901,476.04846954345703
1902,478.0482940673828
1903,480.0482940673828
1904,463.2013702392578
1905,465.19129180908203
1906,467.1929702758789
1907,469.20670318603516
1908,471.19164276123047
1909,473.19107818603516
1910,475.1990051269531
1911,477.1910705566406
1912,479.4329833984375
1913,481.4329833984375
1914,483.4329833984375
1915,466.0438232421875
1916,468.48477935791016
1917,470.48482513427734
1918,472.4847946166992
1919,474.4847640991211
1920,476.4847640991211
1921,478.4847717285156
1922,480.4847717285156
1923,482.48487854003906
1924,484.9247131347656
1925,467.44215393066406
1926,469.43951416015625
1927,471.43961334228516
1928,473.4531936645508
1929,475.4395217895508
1930,477.46104431152344
1931,479.4395751953125
1932,481.8787384033203
1933,483.88440704345703
1934,485.8806915283203
1935,487.8787307739258
1936,470.3973922729492
1937,472.3871307373047
1938,474.3880157470703
1939,476.3870315551758
1940,478.8396911621094
1941,480.82623291015625
1942,482.83387756347656
1943,484.8494644165039
1944,486.8475875854492
1945,488.8338165283203
1946,490.8262481689453
1947,473.5656051635742
1948,475.5656051635742
1949,477.5656051635742
1950,479.5656051635742
1951,482.00638580322266
1952,484.0063247680664
1953,486.0063247680664
1954,488.00638580322266
1955,490.0063705444336
1956,492.0063247680664
1957,474.66019439697266
1958,476.6579055786133
1959,479.1022644042969
1960,481.09642791748047
1961,483.09642791748047
1962,485.0964584350586
1963,487.11788177490234
1964,489.1100769042969
1965,491.11009216308594
1966,493.0963897705078
1967,495.5430145263672
1968,477.7566680908203
1969,479.7540740966797
1970,481.7608871459961
1971,483.7540969848633
1972,485.7696838378906
1973,487.7639846801758
1974,489.75408935546875
1975,492.19313049316406
1976,494.19287872314453
1977,496.193115234375
1978,498.20162200927734
1979,480.6842575073242
1980,482.67996978759766
1981,484.6682662963867
1982,486.6583557128906
1983,488.9009094238281
1984,490.9009094238281
1985,492.9009094238281
1986,494.9009094238281
1987,497.34169006347656
1988,499.34169006347656
1989,481.93396759033203
1990,483.92932891845703
1991,485.93021392822266
1992,487.92950439453125
1993,489.9292678833008
1994,491.9292984008789
1995,493.94298553466797
1996,496.3681335449219
1997,498.36790466308594
1998,500.36795806884766
1999,502.3690185546875
2000,484.76568603515625
2001,486.7632522583008
2002,488.7688903808594
2003,491.21724700927734
